"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
2,19348,"s_and_b64 vcc, exec, s[14:15]",0,0,0,0,""
2,19352,"s_cbranch_vccz 3",0,0,0,0,""
2,19356,"s_cmp_lg_u32 s7, 0",0,0,0,0,""
2,19360,"s_mov_b64 s[12:13], -1",0,0,0,0,""
2,19364,"s_cselect_b64 s[0:1], -1, 0",0,0,0,0,""
2,19368,"s_and_b64 vcc, exec, s[0:1]",4,16,0,64,""
2,19372,"s_cbranch_vccz 40",4,16,0,16,""
2,19376,"v_lshl_add_u64 v[2:3], s[2:3], 0, v[0:1]",0,0,0,0,""
2,19384,"v_cmp_gt_u64_e32 vcc, s[8:9], v[2:3]",0,0,0,0,""
2,19388,"s_and_saveexec_b64 s[12:13], vcc",0,0,0,0,""
2,19392,"s_cbranch_execz 33",0,0,0,0,""
2,19396,"s_cmp_lg_u32 s6, 0",0,0,0,0,""
2,19400,"s_cselect_b64 s[0:1], -1, 0",0,0,0,0,""
2,19404,"v_cndmask_b32_e64 v4, 0, 1, s[0:1]",0,0,0,0,""
2,19412,"s_mov_b32 s11, 0",0,0,0,0,""
2,19416,"s_mov_b64 s[14:15], 0",0,0,0,0,""
2,19420,"v_cmp_ne_u32_e64 s[0:1], 1, v4",0,0,0,0,""
2,19428,"v_mov_b32_e32 v4, 0",0,0,0,0,""
2,19432,"s_branch 6",0,0,0,0,""
2,19436,"v_lshl_add_u64 v[2:3], v[2:3], 0, s[10:11]",0,0,0,0,""
2,19444,"v_cmp_le_u64_e32 vcc, s[8:9], v[2:3]",0,0,0,0,""
2,19448,"s_or_b64 s[14:15], vcc, s[14:15]",0,0,0,0,""
2,19452,"s_andn2_b64 exec, exec, s[14:15]",0,0,0,0,""
2,19456,"s_cbranch_execz 17",0,0,0,0,""
2,19460,"s_and_b64 vcc, exec, s[0:1]",0,0,0,0,""
2,19464,"s_cbranch_vccnz 65528",0,0,0,0,""
2,19468,"s_mov_b64 s[16:17], 0",0,0,0,0,""
2,19472,"s_add_u32 s18, s4, s16",0,0,0,0,""
2,19476,"s_addc_u32 s19, s5, s17",0,0,0,0,""
2,19480,"global_load_ubyte v5, v4, s[18:19]",0,0,0,0,""
2,19488,"v_lshl_add_u64 v[6:7], v[2:3], 0, s[16:17]",0,0,0,0,""
2,19496,"s_add_u32 s16, s16, 1",0,0,0,0,""
2,19500,"s_addc_u32 s17, s17, 0",0,0,0,0,""
2,19504,"s_cmp_eq_u32 s6, s16",0,0,0,0,""
2,19508,"s_waitcnt vmcnt(0)",0,0,0,0,""
2,19512,"global_store_byte v[6:7], v5, off",0,0,0,0,""
2,19520,"s_cbranch_scc0 65523",0,0,0,0,""
2,19524,"s_branch 65513",0,0,0,0,""
2,19528,"s_or_b64 exec, exec, s[12:13]",0,0,0,0,""
2,19532,"s_mov_b64 s[12:13], 0",0,0,0,0,""
2,19536,"s_andn2_b64 vcc, exec, s[12:13]",4,16,0,64,""
2,19540,"s_cbranch_vccnz 41",4,16,0,16,""
2,19544,"v_lshl_add_u64 v[0:1], v[0:1], 1, s[2:3]",0,0,0,0,""
2,19552,"v_cmp_gt_u64_e32 vcc, s[8:9], v[0:1]",0,0,0,0,""
2,19556,"s_and_saveexec_b64 s[0:1], vcc",0,0,0,0,""
2,19560,"s_cbranch_execz 36",0,0,0,0,""
2,19564,"s_cmp_lg_u32 s6, 0",0,0,0,0,""
2,19568,"s_cselect_b64 s[0:1], -1, 0",0,0,0,0,""
2,19572,"s_mov_b32 s11, 0",0,0,0,0,""
2,19576,"v_cndmask_b32_e64 v2, 0, 1, s[0:1]",0,0,0,0,""
2,19584,"s_lshl_b64 s[2:3], s[10:11], 1",0,0,0,0,""
2,19588,"s_mov_b64 s[10:11], 0",0,0,0,0,""
2,19592,"v_cmp_ne_u32_e64 s[0:1], 1, v2",0,0,0,0,""
2,19600,"v_mov_b32_e32 v2, 0",0,0,0,0,""
2,19604,"s_branch 6",0,0,0,0,""
2,19608,"v_lshl_add_u64 v[0:1], v[0:1], 0, s[2:3]",0,0,0,0,""
2,19616,"v_cmp_le_u64_e32 vcc, s[8:9], v[0:1]",0,0,0,0,""
2,19620,"s_or_b64 s[10:11], vcc, s[10:11]",0,0,0,0,""
2,19624,"s_andn2_b64 exec, exec, s[10:11]",0,0,0,0,""
2,19628,"s_cbranch_execz 19",0,0,0,0,""
2,19632,"s_and_b64 vcc, exec, s[0:1]",0,0,0,0,""
2,19636,"s_cbranch_vccnz 65528",0,0,0,0,""
2,19640,"s_mov_b64 s[12:13], 0",0,0,0,0,""
2,19644,"s_mov_b32 s7, s6",0,0,0,0,""
2,19648,"s_add_u32 s14, s4, s12",0,0,0,0,""
2,19652,"s_addc_u32 s15, s5, s13",0,0,0,0,""
2,19656,"global_load_ushort v3, v2, s[14:15]",0,0,0,0,""
2,19664,"s_add_i32 s7, s7, -1",0,0,0,0,""
2,19668,"v_lshl_add_u64 v[4:5], v[0:1], 0, s[12:13]",0,0,0,0,""
2,19676,"s_add_u32 s12, s12, 2",0,0,0,0,""
2,19680,"s_addc_u32 s13, s13, 0",0,0,0,0,""
2,19684,"s_cmp_eq_u32 s7, 0",0,0,0,0,""
2,19688,"s_waitcnt vmcnt(0)",0,0,0,0,""
2,19692,"global_store_short v[4:5], v3, off",0,0,0,0,""
2,19700,"s_cbranch_scc0 65522",0,0,0,0,""
2,19704,"s_branch 65511",0,0,0,0,""
2,19708,"s_endpgm",4,3040,0,0,""
